"","student_id","school_id","pv5math","private_government","private_independent","school_size","ISCED_orient","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","escs","learning_time_math","gender","education_parents_medium","education_parents_high","immigration_status","study_after_school"
"398",38005250,10,474.117,0,0,803,0,0.9496,0.2437,0.1816,13.4958,-0.3841,2.75,0,1,0,1,1
"399",38018069,10,561.925,0,0,803,0,0.9496,0.2437,0.1816,13.4958,0.0261,2.75,0,1,0,1,1
"400",38009902,10,548.306,0,0,803,0,0.9496,0.2437,0.1816,13.4958,0.19,5.5,0,1,0,1,1
"401",38013795,10,525.152,0,0,803,0,0.9496,0.2437,0.1816,13.4958,0.3466,6.41666666666667,0,1,0,1,1
"402",38009281,10,531.003,0,0,803,0,0.9496,0.2437,0.1816,13.4958,-0.2455,6.41666666666667,0,1,0,1,1
"403",38012934,10,535.479,0,0,803,0,0.9496,0.2437,0.1816,13.4958,-0.4431,2.75,0,1,0,1,1
"404",38002442,10,376.68,0,0,803,0,0.9496,0.2437,0.1816,13.4958,1.4434,2.75,0,0,1,1,1
"405",38019230,10,451.793,0,0,803,0,0.9496,0.2437,0.1816,13.4958,1.2184,1.83333333333333,0,0,1,1,1
"406",38008427,10,397.144,0,0,803,0,0.9496,0.2437,0.1816,13.4958,0.0642,2.75,0,0,1,1,1
"407",38016738,10,494.676,0,0,803,0,0.9496,0.2437,0.1816,13.4958,0.42,3.66666666666667,0,1,0,1,1
"408",38014385,10,613.799,0,0,803,0,0.9496,0.2437,0.1816,13.4958,-1.081,3.33333333333333,0,0,0,1,1
"409",38011679,10,656.587,0,0,803,0,0.9496,0.2437,0.1816,13.4958,0.0076,4.58333333333333,0,1,0,1,1
"410",38019595,10,611.546,0,0,803,0,0.9496,0.2437,0.1816,13.4958,1.5715,5.5,0,0,1,1,1
"411",38002015,10,605.011,0,0,803,0,0.9496,0.2437,0.1816,13.4958,1.2496,4.58333333333333,1,0,1,1,1
"412",38001844,10,554.861,0,0,803,0,0.9496,0.2437,0.1816,13.4958,0.9891,3.66666666666667,1,0,1,1,1
"413",38018502,10,566.15,0,0,803,0,0.9496,0.2437,0.1816,13.4958,0.7153,6.41666666666667,1,0,1,1,1
"415",38001889,10,631.45,0,0,803,0,0.9496,0.2437,0.1816,13.4958,-0.505,3.66666666666667,1,1,0,1,1
"416",38014271,10,755.793,0,0,803,0,0.9496,0.2437,0.1816,13.4958,1.0099,3.66666666666667,1,1,0,1,1
"417",38014943,10,345.608,0,0,803,0,0.9496,0.2437,0.1816,13.4958,1.2657,2.5,1,0,1,1,1
"418",38005181,10,444.886,0,0,803,0,0.9496,0.2437,0.1816,13.4958,0.8203,3.66666666666667,1,0,1,1,1
"419",38018031,10,638.543,0,0,803,0,0.9496,0.2437,0.1816,13.4958,0.2611,3,1,1,0,1,0
"420",38007317,10,555.685,0,0,803,0,0.9496,0.2437,0.1816,13.4958,0.2541,5.5,1,1,0,1,1
"421",38016596,10,528.967,0,0,803,0,0.9496,0.2437,0.1816,13.4958,1.5317,5.5,1,0,1,1,1
"422",38004826,10,531.05,0,0,803,0,0.9496,0.2437,0.1816,13.4958,-0.2265,4.58333333333333,1,0,1,1,1
"423",38012903,10,657.812,0,0,803,0,0.9496,0.2437,0.1816,13.4958,1.4677,3.66666666666667,0,0,1,1,1
"424",38000434,11,566.823,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,0.4875,3,0,1,0,1,1
"425",38016507,11,272.765,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,-1.1164,3,0,1,0,1,1
"426",38015805,11,366.995,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,-0.0241,3.66666666666667,0,0,1,1,0
"427",38016005,11,618.183,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,0.4544,3,1,1,0,1,1
"428",38015824,11,470.703,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,-0.9144,3,0,0,0,1,1
"429",38012516,11,500.631,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,0.3247,3,0,1,0,1,1
"430",38002825,11,607.602,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,0.5523,3,0,1,0,1,1
"431",38016017,11,514.855,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,-1.81,2.75,0,0,0,1,1
"432",38005619,11,426.775,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,-0.0735,3,0,0,1,1,1
"433",38001189,11,575.977,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,0.0616,3,0,0,1,1,1
"434",38013798,11,568.826,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,1.6123,3,0,0,1,1,1
"435",38009734,11,479.376,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,-0.2677,3,0,1,0,1,1
"436",38013526,11,415.3,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,-0.4558,3,0,1,0,1,1
"437",38018716,11,388.718,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,-0.4042,3,0,1,0,1,1
"438",38002910,11,474.039,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,-0.0797,2.75,0,0,1,1,1
"439",38016519,11,469.909,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,-0.4242,3,0,1,0,1,1
"440",38015912,11,505.37,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,1.0395,3,0,0,1,1,1
"441",38002139,11,617.96,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,0.1463,3,0,1,0,1,1
"442",38015139,11,434.514,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,1.0754,3,0,0,1,1,1
"443",38006446,11,474.608,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,0.8212,3,1,0,1,1,1
"444",38005536,11,502.541,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,-0.5023,3,1,1,0,1,1
"445",38009234,11,474.097,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,1.0184,5.5,1,0,1,1,1
"447",38007727,11,555.089,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,-1.6238,2,0,0,0,1,0
"448",38009910,11,439.673,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,0.8087,2.5,0,0,1,1,1
"449",38018597,11,370.67,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,-0.3296,3,0,0,1,1,0
"450",38004164,11,477.594,0,0,1052,0,0.9349,0.1479,1.7918,12.4497,1.0947,3,0,0,1,1,0
"451",38008468,12,390.085,0,0,1113,0,0.9586,0.284,-0.2386,13.1716,-0.3544,4,0,0,1,0,1
"452",38005485,12,425.526,0,0,1113,0,0.9586,0.284,-0.2386,13.1716,-0.8249,1.66666666666667,0,1,0,1,1
"453",38012272,12,513.5,0,0,1113,0,0.9586,0.284,-0.2386,13.1716,-0.9355,1.83333333333333,0,0,0,1,1
"454",38017535,12,394.702,0,0,1113,0,0.9586,0.284,-0.2386,13.1716,-1.2687,3,0,0,0,1,1
"455",38000898,12,494.467,0,0,1113,0,0.9586,0.284,-0.2386,13.1716,-1.5894,3,0,0,0,1,0
"456",38003074,12,452.292,0,0,1113,0,0.9586,0.284,-0.2386,13.1716,0.0339,2,0,1,0,1,1
"457",38011380,12,441.187,0,0,1113,0,0.9586,0.284,-0.2386,13.1716,0.7168,3,0,0,1,1,1
"458",38013766,12,489.006,0,0,1113,0,0.9586,0.284,-0.2386,13.1716,-0.6936,4,0,1,0,1,1
"460",38003234,12,394.63,0,0,1113,0,0.9586,0.284,-0.2386,13.1716,-1.7189,3,0,0,0,1,1
"461",38009669,12,539.069,0,0,1113,0,0.9586,0.284,-0.2386,13.1716,1.3825,3.66666666666667,1,0,1,1,1
"462",38002238,12,574.31,0,0,1113,0,0.9586,0.284,-0.2386,13.1716,1.175,3.33333333333333,1,0,1,1,1
"464",38018635,12,462.697,0,0,1113,0,0.9586,0.284,-0.2386,13.1716,0.6784,2,0,1,0,1,1
"466",38010326,12,480.84,0,0,1113,0,0.9586,0.284,-0.2386,13.1716,-0.1849,3,0,1,0,1,1
"467",38014286,12,478.628,0,0,1113,0,0.9586,0.284,-0.2386,13.1716,-0.5064,3,1,0,0,1,1
"468",38019085,13,529.975,0,0,840,0,0.9746,0.322,0.8603,14.2373,-0.961,5,0,0,0,1,1
"469",38011990,13,520.348,0,0,840,0,0.9746,0.322,0.8603,14.2373,-0.3795,4.58333333333333,0,1,0,1,1
"470",38007243,13,545.012,0,0,840,0,0.9746,0.322,0.8603,14.2373,0.5173,4.58333333333333,0,0,1,1,1
"471",38019861,13,543.814,0,0,840,0,0.9746,0.322,0.8603,14.2373,1.1508,4.16666666666667,0,0,1,1,1
"472",38005787,13,579.477,0,0,840,0,0.9746,0.322,0.8603,14.2373,0.345,6.41666666666667,0,1,0,1,1
"473",38000629,13,536.701,0,0,840,0,0.9746,0.322,0.8603,14.2373,-1.0494,5,0,0,0,1,0
"474",38007165,13,537.988,0,0,840,0,0.9746,0.322,0.8603,14.2373,0.122,4.58333333333333,0,1,0,1,1
"475",38011533,13,518.077,0,0,840,0,0.9746,0.322,0.8603,14.2373,1.0542,4.58333333333333,0,0,1,1,1
"476",38005974,13,573.4,0,0,840,0,0.9746,0.322,0.8603,14.2373,-0.613,5,0,0,1,0,1
"477",38019425,13,475.876,0,0,840,0,0.9746,0.322,0.8603,14.2373,-1.7768,4.58333333333333,0,0,0,0,1
"478",38003818,13,583.74,0,0,840,0,0.9746,0.322,0.8603,14.2373,0.5997,4.58333333333333,0,0,1,1,1
"479",38002430,13,643.347,0,0,840,0,0.9746,0.322,0.8603,14.2373,1.3731,4.16666666666667,1,0,1,1,1
"481",38018443,13,620.007,0,0,840,0,0.9746,0.322,0.8603,14.2373,0.4592,4.58333333333333,1,0,1,1,1
"482",38002292,13,474.422,0,0,840,0,0.9746,0.322,0.8603,14.2373,0.2737,4.58333333333333,1,1,0,1,1
"483",38018561,13,521.927,0,0,840,0,0.9746,0.322,0.8603,14.2373,-0.0894,4.58333333333333,1,1,0,1,1
"484",38018042,13,642.934,0,0,840,0,0.9746,0.322,0.8603,14.2373,1.1213,4.58333333333333,1,0,1,1,1
"485",38008818,13,694.203,0,0,840,0,0.9746,0.322,0.8603,14.2373,0.0645,4.58333333333333,1,1,0,1,1
"486",38001591,13,579.772,0,0,840,0,0.9746,0.322,0.8603,14.2373,0.9929,4.58333333333333,1,0,1,1,1
"487",38009129,13,600.964,0,0,840,0,0.9746,0.322,0.8603,14.2373,0.1799,4.58333333333333,1,1,0,1,1
"488",38005047,13,552.015,0,0,840,0,0.9746,0.322,0.8603,14.2373,1.1097,5.5,1,0,1,1,1
"489",38015764,13,597.796,0,0,840,0,0.9746,0.322,0.8603,14.2373,1.2838,4.58333333333333,1,0,1,1,1
"490",38011565,13,626.794,0,0,840,0,0.9746,0.322,0.8603,14.2373,1.5453,4.58333333333333,1,0,1,1,1
"491",38016177,13,588.14,0,0,840,0,0.9746,0.322,0.8603,14.2373,0.4709,4.16666666666667,1,0,1,1,1
"492",38012674,13,483.893,0,0,840,0,0.9746,0.322,0.8603,14.2373,-1.8693,4.58333333333333,1,0,0,1,0
"493",38009433,13,640.913,0,0,840,0,0.9746,0.322,0.8603,14.2373,1.216,3.66666666666667,1,0,1,1,1
"494",38012847,13,571.056,0,0,840,0,0.9746,0.322,0.8603,14.2373,1.0559,5,0,0,1,1,1
"495",38008170,13,538.842,0,0,840,0,0.9746,0.322,0.8603,14.2373,-0.8245,4.58333333333333,1,1,0,0,1
"496",38012497,13,507.452,0,0,840,0,0.9746,0.322,0.8603,14.2373,-0.3662,4.58333333333333,1,0,1,0,0
"525",38007381,14,566.66,0,1,70,0,0.3333,0.25,-2.1182,11.6667,0.454,2.5,0,1,0,1,1
"526",38007164,14,482.104,0,1,70,0,0.3333,0.25,-2.1182,11.6667,-0.1997,2.5,1,1,0,1,1
"527",38016703,14,390.347,0,1,70,0,0.3333,0.25,-2.1182,11.6667,-0.614,2.5,0,1,0,1,1
"528",38008094,14,470.669,0,1,70,0,0.3333,0.25,-2.1182,11.6667,0.9908,3,1,0,1,0,1
"530",38010561,15,493.559,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.4969,4.16666666666667,0,1,0,1,1
"531",38009601,15,548.296,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.1697,3.33333333333333,0,0,1,1,1
"532",38017880,15,500.372,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.642,5,1,0,1,1,1
"533",38006674,15,684.534,0,0,810,0,0.981,0.2848,-0.8695,10.2532,1.5606,3.33333333333333,0,0,1,1,1
"534",38006996,15,638.604,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.0938,2.5,0,1,0,1,1
"535",38001826,15,556.491,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.044,3.33333333333333,0,1,0,1,1
"536",38019843,15,545.442,0,0,810,0,0.981,0.2848,-0.8695,10.2532,1.0868,3.33333333333333,0,0,1,1,1
"537",38003729,15,555.452,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.2253,5,0,1,0,0,1
"538",38004000,15,579.603,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.8734,5,0,0,1,1,1
"539",38005458,15,538.403,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.7457,3.33333333333333,0,1,0,1,0
"540",38010637,15,552.758,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.7011,5,0,0,1,1,1
"541",38017424,15,603.727,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.3672,5,0,1,0,1,1
"542",38005673,15,575.901,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.7347,5,0,1,0,1,1
"543",38002283,15,414.715,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.9711,4.16666666666667,0,0,1,1,0
"544",38006606,15,500.105,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.6954,3.33333333333333,0,0,1,1,1
"545",38001905,15,502.178,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.2143,3.33333333333333,0,1,0,1,1
"546",38007528,15,500.429,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.4193,3.33333333333333,0,1,0,1,1
"547",38003458,15,575.387,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.3767,2.5,0,1,0,1,1
"548",38015876,15,496.57,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.3992,2.5,0,1,0,1,1
"549",38011880,15,484.71,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.7867,2.5,0,1,0,0,1
"550",38017395,15,451.134,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.3405,2.5,0,1,0,1,1
"551",38006571,15,489.484,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.4565,2.5,0,1,0,1,1
"552",38011652,15,477.047,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.0365,2.5,0,1,0,1,1
"553",38004818,15,480.25,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.0192,2.5,0,1,0,1,1
"554",38017231,15,585.857,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.377,2.5,0,1,0,1,1
"555",38002479,15,659.567,0,0,810,0,0.981,0.2848,-0.8695,10.2532,1.0073,2.5,1,0,1,1,1
"556",38017609,15,648.659,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.547,3.33333333333333,1,1,0,1,1
"557",38017855,15,515.099,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.4147,5,1,1,0,1,1
"558",38004900,15,546.927,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.2584,5,1,0,1,1,1
"559",38014889,15,581.752,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.9235,5,1,1,0,1,1
"560",38017667,15,702.731,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.9812,5,1,0,1,1,1
"561",38010592,15,585.084,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.6776,5,1,1,0,1,1
"562",38002977,15,546.32,0,0,810,0,0.981,0.2848,-0.8695,10.2532,1.3529,5,1,0,1,1,1
"563",38000916,15,581.007,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.6437,5,1,1,0,1,1
"564",38019162,15,626.954,0,0,810,0,0.981,0.2848,-0.8695,10.2532,1.1059,10,1,0,1,1,1
"565",38003990,15,556.444,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.9126,5,1,0,1,1,1
"566",38018544,15,650.93,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.0093,5,1,0,1,1,0
"567",38014717,15,545.737,0,0,810,0,0.981,0.2848,-0.8695,10.2532,0.8618,5,1,0,1,0,1
"569",38019026,15,608.89,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.1731,3.33333333333333,1,1,0,0,1
"570",38001855,15,570.053,0,0,810,0,0.981,0.2848,-0.8695,10.2532,-0.6424,2.5,1,1,0,1,1
"598",38004448,16,258.82,0,0,708,1,0.7974,0.2026,0.9233,9.2549,-0.3334,4,0,0,1,1,1
"599",38002672,16,501.065,0,0,708,1,0.7974,0.2026,0.9233,9.2549,-0.5841,4,0,1,0,1,0
"600",38015261,16,385.555,0,0,708,1,0.7974,0.2026,0.9233,9.2549,-0.4686,4,1,0,1,1,1
"601",38001806,16,459.245,0,0,708,1,0.7974,0.2026,0.9233,9.2549,0.5075,3.33333333333333,0,1,0,1,0
"602",38004426,16,419.599,0,0,708,1,0.7974,0.2026,0.9233,9.2549,-1.9369,4,0,0,0,1,0
"603",38001270,16,439.21,0,0,708,1,0.7974,0.2026,0.9233,9.2549,-0.5508,0.833333333333333,0,1,0,1,0
"604",38015652,16,527.503,0,0,708,1,0.7974,0.2026,0.9233,9.2549,-0.0219,4,0,1,0,1,1
"605",38010178,16,346.637,0,0,708,1,0.7974,0.2026,0.9233,9.2549,-0.092,4,0,0,1,1,1
"606",38007192,16,403.091,0,0,708,1,0.7974,0.2026,0.9233,9.2549,-0.7759,4,1,1,0,1,1
"607",38002370,16,363.748,0,0,708,1,0.7974,0.2026,0.9233,9.2549,0.0584,4,1,0,1,1,1
"608",38016764,16,337.333,0,0,708,1,0.7974,0.2026,0.9233,9.2549,-1.3278,0.666666666666667,1,1,0,1,1
"609",38005307,16,319.956,0,0,708,1,0.7974,0.2026,0.9233,9.2549,0.2919,4,1,0,1,1,0
"610",38003313,16,374.353,0,0,708,1,0.7974,0.2026,0.9233,9.2549,1.7632,7,1,0,1,1,1
"611",38003513,16,387.773,0,0,708,1,0.7974,0.2026,0.9233,9.2549,-1.271,7,1,0,0,1,1
"612",38004128,16,328.912,0,0,708,1,0.7974,0.2026,0.9233,9.2549,0.8114,4.33333333333333,1,0,1,1,1
"613",38013614,16,416.102,0,0,708,1,0.7974,0.2026,0.9233,9.2549,-1.2607,1,0,1,0,1,1
"614",38003979,16,405.784,0,0,708,1,0.7974,0.2026,0.9233,9.2549,-0.6648,3.33333333333333,1,0,1,1,1
"615",38000881,16,400.566,0,0,708,1,0.7974,0.2026,0.9233,9.2549,0.1881,4,1,1,0,1,0
"618",38007916,17,604.048,0,0,649,1,1,0.2126,0.6298,10.2205,0.0459,2.5,0,1,0,1,0
"619",38009021,17,563.841,0,0,649,1,1,0.2126,0.6298,10.2205,-0.9321,3.33333333333333,0,1,0,1,1
"620",38006094,17,492.231,0,0,649,1,1,0.2126,0.6298,10.2205,-0.7846,3.33333333333333,1,0,0,1,1
"621",38015914,17,463.861,0,0,649,1,1,0.2126,0.6298,10.2205,-0.0485,3.33333333333333,1,1,0,1,0
"622",38012226,17,463.849,0,0,649,1,1,0.2126,0.6298,10.2205,-0.4034,3.33333333333333,1,1,0,1,1
"623",38006067,17,457.072,0,0,649,1,1,0.2126,0.6298,10.2205,-0.7846,3.66666666666667,1,1,0,0,1
"624",38015841,17,634.599,0,0,649,1,1,0.2126,0.6298,10.2205,-0.3331,3.33333333333333,1,1,0,1,1
"625",38016118,17,466.223,0,0,649,1,1,0.2126,0.6298,10.2205,0.0405,3.33333333333333,1,0,1,0,1
"626",38002578,17,565.81,0,0,649,1,1,0.2126,0.6298,10.2205,-0.2072,3.33333333333333,0,1,0,1,1
"627",38005119,17,504.778,0,0,649,1,1,0.2126,0.6298,10.2205,-0.4258,3.33333333333333,0,1,0,1,1
"628",38019122,17,544.218,0,0,649,1,1,0.2126,0.6298,10.2205,0.0248,3.33333333333333,0,1,0,1,0
"629",38014398,17,547.02,0,0,649,1,1,0.2126,0.6298,10.2205,-0.086,3.33333333333333,0,1,0,1,1
"630",38009953,17,542.886,0,0,649,1,1,0.2126,0.6298,10.2205,0.9507,3.33333333333333,0,0,1,1,1
"631",38007674,17,560.155,0,0,649,1,1,0.2126,0.6298,10.2205,-0.5587,3.33333333333333,0,1,0,1,1
"632",38014194,17,598.606,0,0,649,1,1,0.2126,0.6298,10.2205,-0.7934,3.33333333333333,0,1,0,1,1
"633",38017868,17,543.09,0,0,649,1,1,0.2126,0.6298,10.2205,-0.5656,3.33333333333333,0,1,0,1,1
"634",38008591,17,535.036,0,0,649,1,1,0.2126,0.6298,10.2205,-0.8093,3.33333333333333,0,1,0,1,1
"635",38012157,17,674.686,0,0,649,1,1,0.2126,0.6298,10.2205,0.4834,3.33333333333333,0,1,0,1,0
"636",38017122,17,640.059,0,0,649,1,1,0.2126,0.6298,10.2205,-0.2104,2.5,0,1,0,1,1
"637",38009351,17,636.184,0,0,649,1,1,0.2126,0.6298,10.2205,-0.3337,3.33333333333333,1,1,0,1,0
"638",38016487,17,492.204,0,0,649,1,1,0.2126,0.6298,10.2205,0.1174,3.33333333333333,1,1,0,1,1
"639",38008902,17,640.496,0,0,649,1,1,0.2126,0.6298,10.2205,-0.3603,3.33333333333333,1,1,0,1,1
"640",38005491,17,646.927,0,0,649,1,1,0.2126,0.6298,10.2205,0.0295,3.33333333333333,1,1,0,1,0
"641",38008482,17,666.417,0,0,649,1,1,0.2126,0.6298,10.2205,1.289,3.33333333333333,1,0,1,1,0
"642",38014121,17,613.561,0,0,649,1,1,0.2126,0.6298,10.2205,-0.6149,2.5,1,1,0,1,0
"643",38008077,17,605.002,0,0,649,1,1,0.2126,0.6298,10.2205,-0.2719,3.33333333333333,1,1,0,1,1
"644",38016954,17,644.459,0,0,649,1,1,0.2126,0.6298,10.2205,-0.3837,3.33333333333333,1,1,0,1,0
"645",38018978,17,535.394,0,0,649,1,1,0.2126,0.6298,10.2205,0.0864,3.33333333333333,1,0,1,1,0
"646",38000059,17,548.012,0,0,649,1,1,0.2126,0.6298,10.2205,-0.5151,3.33333333333333,1,1,0,1,0
"647",38018688,17,599.876,0,0,649,1,1,0.2126,0.6298,10.2205,0.564,3.33333333333333,1,0,1,1,1
"648",38010408,17,624.701,0,0,649,1,1,0.2126,0.6298,10.2205,0.4751,3.33333333333333,1,0,1,1,1
"650",38006346,17,641.757,0,0,649,1,1,0.2126,0.6298,10.2205,-0.8131,3.33333333333333,1,1,0,1,0
"652",38008404,17,561.801,0,0,649,1,1,0.2126,0.6298,10.2205,-0.8815,3.33333333333333,0,1,0,1,1
"653",38007091,17,564.295,0,0,649,1,1,0.2126,0.6298,10.2205,-0.996,3.33333333333333,0,1,0,1,1
"654",38006433,17,543.034,0,0,649,1,1,0.2126,0.6298,10.2205,0.4226,3.33333333333333,1,0,1,1,0
"655",38015377,17,650.809,0,0,649,1,1,0.2126,0.6298,10.2205,0.2193,3.33333333333333,1,1,0,1,1
"656",38008600,17,625.098,0,0,649,1,1,0.2126,0.6298,10.2205,-0.3125,3.33333333333333,1,1,0,1,1
"657",38004492,18,466.32,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,-0.2708,3,0,1,0,0,1
"658",38014010,18,471.003,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,1.4559,2.75,1,0,1,1,1
"659",38019113,18,464.804,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.9408,2.75,1,0,1,1,1
"660",38007646,18,567.744,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,-1.3692,2.75,0,0,0,1,1
"661",38006914,18,583.028,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,-1.2249,3,0,0,0,1,1
"662",38010527,18,546.579,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.0142,3,0,1,0,1,1
"663",38009703,18,564.226,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,-1.5856,3,0,0,0,1,1
"664",38002740,18,485.694,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.0701,2.75,0,1,0,1,1
"665",38007275,18,608.136,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.6018,3,0,0,1,1,1
"666",38011721,18,563.323,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,-0.8076,3,0,1,0,1,1
"667",38007234,18,461.238,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,-1.4922,2.75,0,0,0,1,0
"668",38011627,18,455.862,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,1.3045,2.75,0,0,1,1,1
"669",38013733,18,463.138,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,-0.5647,2.75,0,1,0,1,1
"670",38016834,18,434.839,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,-0.6964,2.75,0,0,0,1,1
"671",38004355,18,609.538,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,-1.2484,2.75,0,1,0,1,1
"672",38014993,18,617.907,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.2243,2.75,0,1,0,1,1
"673",38017010,18,393.112,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.8418,3,0,0,1,1,1
"674",38005091,18,557.422,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.8357,2.75,0,1,0,1,1
"675",38002113,18,536.207,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,-1.8981,4,0,0,0,0,1
"676",38009514,18,445.491,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,-0.2679,2.5,0,1,0,1,1
"677",38002660,18,572.286,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.4153,2.75,0,0,1,1,1
"678",38011613,18,485.339,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.3827,3,0,0,1,1,1
"679",38002041,18,644.978,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.5694,3,1,0,1,1,0
"680",38001174,18,607.148,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.9282,3,1,0,1,1,1
"681",38002488,18,505.085,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,-0.5632,1,1,1,0,1,1
"682",38007927,18,566.521,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.0464,2.75,1,1,0,1,1
"683",38001330,18,643.264,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,-0.5601,2,0,1,0,1,1
"684",38016653,18,613.448,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.5009,2.75,0,1,0,1,1
"685",38012668,18,497.587,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.2423,3,0,1,0,1,1
"686",38012387,18,623.687,0,0,1335,0,0.6818,0.1212,-0.1073,10.1136,0.4446,2.75,1,0,1,0,1
"687",38013159,19,543.061,0,0,786,0,0.9911,0.3571,1.1019,14.0357,1.1882,3,0,0,1,1,1
"688",38004710,19,564.238,0,0,786,0,0.9911,0.3571,1.1019,14.0357,0.6512,4.58333333333333,0,1,0,1,1
"689",38018886,19,531.402,0,0,786,0,0.9911,0.3571,1.1019,14.0357,-0.3226,5,0,1,0,1,1
"690",38008098,19,568.747,0,0,786,0,0.9911,0.3571,1.1019,14.0357,1.1934,5,0,0,1,1,1
"691",38019568,19,536.503,0,0,786,0,0.9911,0.3571,1.1019,14.0357,0.2339,5,0,1,0,1,1
