"","student_id","school_id","pv5math","home_possessions","cultural_possessions","escs","disciplinari_climate","learning_time_math","learning_time_lang","learning_time_science","enjoy_science","interest_broad_science","motivat","test_anxiety","gender","education_parents_medium","education_parents_high","video_games","immigration_status","internet_social","study_before_school","study_after_school","private_independent","school_size","ISCED_orient","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio"
"10895",38008403,282,423.031,-0.298436338696925,0.4793,-0.631,-0.4889,4,6,0.716666666666667,2.1635,1.4193,0.3377,0.3964,0,1,0,1,1,1,1,1,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10897",38007294,282,275.295,-1.9379878647861,-1.6287,-0.4403,-1.4259,4,6,0.716666666666667,0.5094,-0.7097,0.608,1.3418,0,1,0,0,1,1,1,0,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10898",38010759,282,353.448,-0.85127082022267,-0.3696,-0.6724,-0.634,3,5,0.416666666666667,-1.4885,-0.1586,-0.2803,2.5493,0,1,0,0,1,1,0,1,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10899",38016684,282,352.837,0.0139193549025627,0.2293,-0.6319,-1.1884,6,6,0.716666666666667,-0.8208,0.3721,-0.8771,0.5209,0,1,0,0,1,1,0,0,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10900",38019762,282,403.389,0.376813497803541,0.7777,-1.1257,-0.7465,2.66666666666667,4,0.516666666666667,-0.8208,-1.0724,0.3377,2.5493,0,0,0,0,1,1,1,1,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10901",38001301,282,363.051,-0.281169035185583,-0.1523,0.0554,0.6605,4,6,0.583333333333333,-0.3522,0.2335,-0.2111,0.5209,0,1,0,0,1,1,0,1,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10902",38017415,282,432.32,-0.859272741362073,-0.3696,-1.7799,1.3185,4,6,0.416666666666667,1.0938,1.238,-0.2111,-0.3879,0,0,0,0,1,1,1,1,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10903",38005474,282,504.704,-0.827826595130035,-0.7039,-0.4452,0.5529,4,6,0.716666666666667,-0.1704,0.5305,-0.1651,-0.5306,1,0,1,1,1,1,0,0,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10904",38008271,282,409.575,-0.872749661175804,-0.4113,-1.3909,0.5529,5,6,0.716666666666667,-0.6306,-0.0861,-0.5512,0.5209,1,0,0,1,1,1,0,1,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10905",38020010,282,474.092,-1.12516113852047,-0.2598,-0.99,0.2829,4,6,0.716666666666667,0.5094,1.3588,0.6507,0.5209,1,1,0,1,1,1,1,1,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10906",38010384,282,493.511,-0.102178693909472,-0.2107,0.2799,0.802,5,5,0.633333333333333,-0.1945,1.3674,0.2296,1.3538,1,0,1,1,1,1,1,1,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10909",38005682,282,475.384,-1.00850155138286,-0.7039,-1.4264,0.1252,4,6,0.716666666666667,0.5895,0.6496,-0.3344,-1.005,1,0,0,1,1,1,1,1,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10911",38003024,282,546.636,1.3823882543218,2.1655,0.491,0.0039,4,7,0.416666666666667,0.5094,0.5305,0.5952,-0.567,1,1,0,1,1,1,0,0,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10913",38000882,282,453.164,-1.45464375104991,-1.2278,-1.223,-1.0005,1,1,0.2,-2.1154,-0.9308,0.3745,0.5209,1,1,0,1,1,1,0,1,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10916",38015729,282,550.429,1.33830749576439,2.1655,-0.2851,0.3363,4,6,0.716666666666667,0.5094,0.1976,0.8598,1.7237,0,1,0,0,1,1,1,1,0,1187,1,0.7828,0.0966,-0.9281,8.1862
"10917",38004277,283,499.866,-0.280888266022797,-0.356,1.1423,-1.0735,3.66666666666667,3.66666666666667,0.383333333333333,1.1662,0.7736,-0.1163,-0.308,1,0,1,1,1,1,1,1,0,925,1,1,0.0652,0.1547,10.0543
"10918",38007662,283,566.438,1.58805166606259,1.0478,-0.7259,1.0438,4,7,0.716666666666667,-0.8208,0.0683,0.4631,0.6007,0,0,0,1,1,1,0,1,0,925,1,1,0.0652,0.1547,10.0543
"10919",38009160,283,481.887,0.967271047142618,0.3005,-0.2583,0.6558,3.66666666666667,5.5,0.666666666666667,-0.1833,-0.0369,0.4631,1.7237,0,1,0,1,1,1,1,1,0,925,1,1,0.0652,0.1547,10.0543
"10920",38013575,283,392.825,-0.817438136106951,0.6093,-2.3569,0.8351,4,6,0.416666666666667,1.1662,1.4552,0.5952,1.3538,0,0,0,0,1,1,1,1,0,925,1,1,0.0652,0.1547,10.0543
"10921",38002600,283,524.282,-0.231472893372451,-0.356,-1.1403,0.5529,4,6,0.716666666666667,0.125,0.6692,-0.1756,1.3418,0,0,0,1,1,1,1,1,0,925,1,1,0.0652,0.1547,10.0543
"10924",38009745,283,384.748,1.24733828702171,0.0045,0.9638,0.0039,5,6,0.416666666666667,-1.1271,0.5305,1.8543,1.7184,0,0,1,1,1,1,1,1,0,925,1,1,0.0652,0.1547,10.0543
"10926",38016098,283,386.764,-1.29418417451767,-0.831,-0.8276,1.2479,4,6,0.716666666666667,-0.3499,0.0764,0.9799,0.7167,1,1,0,1,1,1,1,1,0,925,1,1,0.0652,0.1547,10.0543
"10928",38010873,283,351.57,-1.70368599844114,-0.4945,-2.001,0.6605,5,7,0.866666666666667,-0.1336,0.7165,0.1609,0.94,1,0,0,1,1,1,1,1,0,925,1,1,0.0652,0.1547,10.0543
"10930",38005183,283,614.93,-0.452157455322291,0.0058,-1.3634,1.8837,3.66666666666667,6.41666666666667,0.666666666666667,0.8433,1.365,0.8598,-0.0746,1,0,0,0,1,1,1,1,0,925,1,1,0.0652,0.1547,10.0543
"10931",38011126,283,337.507,0.705594187426013,1.0478,0.7807,0.0039,4,7,0.716666666666667,-0.5924,0.421,0.4631,-1.1975,1,0,1,1,1,1,1,0,0,925,1,1,0.0652,0.1547,10.0543
"10932",38001295,283,370.073,-0.943784259360676,-1.6287,0.327,-0.5148,3.66666666666667,5.5,0.666666666666667,-0.1379,0.4805,1.2516,1.3538,1,0,1,1,1,1,1,0,0,925,1,1,0.0652,0.1547,10.0543
"10933",38018894,283,486.266,-0.0573960124450956,0.6093,0.2917,1.8837,4,6,0.416666666666667,0.8904,1.6345,-0.4954,0.7291,1,0,1,1,1,1,0,1,0,925,1,1,0.0652,0.1547,10.0543
"10934",38009356,283,516.505,1.66161318671254,2.1655,1.3204,1.0867,3.66666666666667,5.5,0.383333333333333,0.8904,1.6345,-0.0056,-0.0836,1,0,1,1,1,1,1,1,0,925,1,1,0.0652,0.1547,10.0543
"10935",38016395,283,495.781,-0.448647840787465,0.2162,-0.9575,0.2829,3.66666666666667,7.33333333333333,0.666666666666667,0.125,0.6098,-0.1756,1.1338,1,1,0,1,1,1,1,1,0,925,1,1,0.0652,0.1547,10.0543
"10938",38004712,283,550.317,-0.054307551654449,0.2293,-0.3165,0.8351,3.66666666666667,5.5,0.666666666666667,0.4391,0.201,-0.0056,1.0016,0,1,0,1,1,1,1,1,0,925,1,1,0.0652,0.1547,10.0543
"10940",38019051,283,422.009,1.62904396382935,1.0478,0.4254,-2.4162,3,6,0.0166666666666667,-0.8208,-1.6621,-2.2453,-0.3811,1,0,1,1,1,1,1,1,0,925,1,1,0.0652,0.1547,10.0543
"10941",38003741,283,420.321,0.702365342053973,0.5025,1.2964,0.0039,3.66666666666667,5.5,0.0166666666666667,0.5094,-0.1026,0.4485,-0.1479,1,0,1,1,1,1,1,1,0,925,1,1,0.0652,0.1547,10.0543
"10942",38014828,283,428.164,0.0275366592976865,-0.831,-1.2585,0.0039,3.66666666666667,5.5,0.383333333333333,-0.5924,0.0764,-0.8771,0.9908,1,0,0,1,1,0,0,1,0,925,1,1,0.0652,0.1547,10.0543
"10944",38001587,283,420.7,-0.883418889361674,-1.6287,-1.0217,0.7048,7.33333333333333,7.33333333333333,1.15,-0.0528,0.9678,-0.2908,1.0016,1,0,0,0,1,0,0,1,0,925,1,1,0.0652,0.1547,10.0543
"10946",38019110,284,469.905,0.167921240690715,0.2293,0.3734,0.2829,3.33333333333333,3.33333333333333,0.633333333333333,0.5094,0.6584,-0.1163,0.0367,1,0,1,1,1,1,0,1,0,370,1,0.6591,0.2273,1.7822,8.4091
"10947",38010895,284,421.276,-0.614722800575418,-0.356,-0.1192,1.3185,3,3,0.466666666666667,1.3705,-0.7623,-2.2453,-0.2883,1,0,1,1,1,0,0,0,0,370,1,0.6591,0.2273,1.7822,8.4091
"10948",38011327,284,447.547,-1.45534567395687,-0.7273,-0.3326,1.3185,3,3,0.466666666666667,-0.6036,0.7512,-1.2707,0.1421,1,0,1,1,0,0,0,0,0,370,1,0.6591,0.2273,1.7822,8.4091
"10950",38012538,284,449.422,0.292723133549117,-0.8341,0.4949,0.2829,3.33333333333333,3.33333333333333,0.75,-1.7159,-1.6194,-0.61,0.3781,0,1,0,0,1,1,0,1,0,370,1,0.6591,0.2273,1.7822,8.4091
"10951",38006159,284,566.153,-0.795257372246852,-0.2598,-0.635,0.1196,3,3,0.683333333333333,-0.8372,0.6584,-1.3753,-0.2039,0,1,0,1,1,1,1,1,0,370,1,0.6591,0.2273,1.7822,8.4091
"10952",38012634,284,448.158,0.573492296335173,2.1655,0.2585,0.3363,3.33333333333333,3.33333333333333,0.75,-0.3398,0.2436,-0.4495,-0.5818,0,1,0,0,1,1,0,0,0,370,1,0.6591,0.2273,1.7822,8.4091
"10953",38013758,284,546.746,0.995628732584009,1.0478,1.2492,1.8837,3.33333333333333,3.33333333333333,0.35,-0.8082,-0.7701,-0.8431,-1.464,0,0,1,0,1,1,0,1,0,370,1,0.6591,0.2273,1.7822,8.4091
"10954",38019406,284,467.421,-0.107934461746586,0.7777,-0.4778,1.8837,3,3,0.316666666666667,-1.2874,-0.0123,-1.2691,-1.1074,0,1,0,0,1,1,0,1,0,370,1,0.6591,0.2273,1.7822,8.4091
"10955",38010109,284,417.358,-0.757072766107948,-0.356,0.3792,0.3363,3.33333333333333,3.33333333333333,0.35,-1.2498,-0.0908,0.1609,1.2704,0,0,1,0,1,0,1,1,0,370,1,0.6591,0.2273,1.7822,8.4091
"10956",38009064,284,431.13,0.527305769056867,0.6093,-1.4789,0.3363,3,3,0.683333333333333,-0.8208,-0.3744,-2.1786,-1.0668,1,0,0,0,1,1,0,1,0,370,1,0.6591,0.2273,1.7822,8.4091
"10957",38010769,284,571.904,-0.215047897349466,-0.2818,-0.4852,0.9337,3.75,3,0.583333333333333,-0.7802,-0.2791,-1.3668,-0.9377,1,1,0,1,1,1,1,1,0,370,1,0.6591,0.2273,1.7822,8.4091
"10958",38006794,284,462.572,1.16114215404639,0.6093,0.4453,-0.2336,3,3,0.466666666666667,1.3859,0.206,0.592,0.584,1,0,1,1,0,1,0,0,0,370,1,0.6591,0.2273,1.7822,8.4091
"10959",38001106,284,551.434,-0.312755565999014,0.6093,-0.6947,0.2829,2.5,3.33333333333333,0.5,0.5094,0.1138,-1.0771,-1.3753,0,1,0,0,1,1,0,1,0,370,1,0.6591,0.2273,1.7822,8.4091
"10960",38012069,284,463.315,-0.152857527792355,-0.2236,-0.9474,0.45,3.33333333333333,4.16666666666667,0.75,0.0992,0.2436,-1.7727,-0.6448,0,1,0,0,1,1,0,0,0,370,1,0.6591,0.2273,1.7822,8.4091
"10961",38008264,284,561.551,0.765678788262229,2.1655,0.9617,1.8837,3,3.75,0.316666666666667,0.5094,-0.172,-0.6506,-1.1801,0,0,1,0,1,1,0,1,0,370,1,0.6591,0.2273,1.7822,8.4091
"10962",38003241,284,480.53,-0.907845806524061,-0.831,-0.8525,0.2829,3,3,0.316666666666667,-0.1971,0.0453,-0.8771,-0.2968,0,1,0,0,1,1,0,1,0,370,1,0.6591,0.2273,1.7822,8.4091
"10963",38002751,284,576.362,0.740971101937056,-0.0144,-0.0489,1.2422,3,3,0.316666666666667,-2.1154,0.5305,-1.0795,-0.5874,0,1,0,0,1,1,1,1,0,370,1,0.6591,0.2273,1.7822,8.4091
"10964",38007127,284,541.171,-0.520945900204875,0.7777,-1.2988,1.8837,2.5,3.33333333333333,0.5,-0.1379,0.685,-1.6384,-0.8371,0,0,0,1,1,1,1,1,0,370,1,0.6591,0.2273,1.7822,8.4091
"10965",38010941,284,464.709,-0.617109338459099,-0.5975,-0.7971,1.0389,3.33333333333333,3.33333333333333,0.35,0.5094,0.4846,-1.5929,0.2694,0,1,0,1,1,1,0,1,0,370,1,0.6591,0.2273,1.7822,8.4091
"10966",38012398,284,572.576,-0.886366965570928,-0.7273,0.0767,0.6605,3.33333333333333,3.33333333333333,0.35,-0.3928,0.5987,-1.7353,-2.505,0,0,1,0,1,1,0,0,0,370,1,0.6591,0.2273,1.7822,8.4091
"11026",38003598,285,438.12,-0.881874658966351,1.0478,-0.3085,0.4541,6.41666666666667,6.41666666666667,0.383333333333333,-0.8208,-0.0095,-0.8771,0.206,1,1,0,0,1,1,1,1,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11027",38000653,285,427.969,-0.136292147187978,0.0433,-1.3014,-0.768,4,4,0.416666666666667,0.125,0.78,-0.4849,1.0461,1,0,0,1,1,0,1,1,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11030",38000423,285,285.304,-1.39778799558573,-0.4343,-1.9209,0.2884,4,4,0.416666666666667,0.5094,-0.2926,-0.0257,1.0051,1,0,0,1,1,1,0,0,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11031",38012907,285,439.771,-2.54458964098538,-0.2614,-1.8906,1.8837,4.33333333333333,6.5,0.45,0.2131,0.1419,0.2915,0.604,1,0,0,1,1,1,0,1,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11032",38003483,285,460.901,-1.68950715572044,0.2834,-1.832,-1.0005,4,6,0.416666666666667,2.1635,0.2009,0.8598,-0.4671,1,0,0,0,1,0,0,0,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11034",38006666,285,411.461,-2.21917818131634,-0.4343,-1.8466,0.6605,4,6,0.416666666666667,0.5094,0.3721,-0.1651,1.0496,1,0,0,1,1,1,0,0,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11035",38003171,285,375.682,-0.558147814274027,-0.6174,-0.5606,-0.6073,4,6,0.416666666666667,2.1635,2.4511,0.2937,0.6725,1,0,1,1,1,1,1,1,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11037",38009566,285,515.875,0.771013402355164,0.6062,1.1078,0.5952,3.66666666666667,5.5,0.383333333333333,-0.2145,0.5305,0.1218,-0.6788,1,0,1,1,1,1,1,1,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11038",38006120,285,408.768,-0.228384432581804,0.6093,-1.6148,-0.5436,4,4,0.416666666666667,-0.2121,0.4707,0.4631,2.5493,1,0,0,1,1,0,0,1,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11039",38008698,285,311.377,-0.347290173021699,-1.2278,-0.6438,-1.0005,4,5,0.416666666666667,-2.1154,-0.3744,0.1582,0.7291,1,1,0,1,1,1,0,1,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11040",38001741,285,448.398,0.806811470610386,0.0636,1.3238,0.0039,2,2,0.416666666666667,1.1049,0.5305,1.0385,0.0367,1,0,1,0,1,1,1,1,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11042",38002703,285,444.806,0.378217343617471,0.4793,-0.4539,0.0039,4,4,0.0166666666666667,0.5094,0.6098,0.0437,0.206,0,1,0,0,1,1,0,1,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11045",38011428,285,423.364,-0.81926313566506,-0.831,-0.2777,-0.5154,2.66666666666667,5.33333333333333,0.0166666666666667,0.1458,-2.4981,-0.5996,1.0016,1,0,1,1,1,1,0,1,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11046",38010286,285,568.558,0.0936577971338028,0.6093,1.2404,-1.7293,3.33333333333333,5,0.35,0.2131,1.0609,1.8543,-0.7876,1,0,1,1,1,1,0,1,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11047",38012246,285,468.568,-0.39740746857901,1.0478,-0.4916,-0.8008,4,6,0.416666666666667,-0.2145,-0.0171,0.2296,1.7952,1,1,0,1,1,1,1,1,0,1070,1,0.8862,0.0976,-0.6066,8.6992
"11048",38002300,286,307.652,1.23035175267315,0.7777,-1.0676,0.1628,3,7,0.416666666666667,-0.8208,-0.2987,-0.1651,1.3538,0,0,0,1,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11050",38011202,286,434.245,2.73878407974124,0.7777,0.9437,1.3818,3,4,0.416666666666667,0.5094,0.7736,-0.0468,0.1359,0,1,0,1,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11051",38002871,286,389.638,-0.630165104528651,-1.2278,-1.5547,1.8837,3,4,0.416666666666667,-2.1154,-2.4981,-0.1163,0.7721,0,0,0,1,1,1,0,1,0,601,0,1,0.1746,-2.1182,9.5397
"11052",38006934,286,574.05,0.748692253913673,2.1655,-0.7267,0.9383,3,4,0.416666666666667,0.5094,0.324,0.1609,0.7291,0,1,0,0,1,1,0,1,0,601,0,1,0.1746,-2.1182,9.5397
"11053",38009127,286,369.081,-0.254495964720907,-0.4945,-0.8571,0.05,2.75,3.66666666666667,0.383333333333333,1.2131,-2.4981,0.8598,1.8135,0,0,0,0,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11054",38013862,286,397.856,0.278403906247028,1.0478,0.4912,1.22,3,4,0.416666666666667,0.5094,0.7736,0.8101,2.5493,0,1,0,1,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11055",38016105,286,298.307,-0.574993964041191,-0.831,-1.0649,0.5952,3,4,0.416666666666667,-1.0186,-1.0606,-1.0676,0.6538,0,0,0,0,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11056",38014431,286,398.525,-0.500168982158707,-0.9969,-0.2085,0.2884,3,4,0.416666666666667,-0.6306,-0.3744,0.8101,0.8459,0,1,0,1,1,0,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11057",38014766,286,361.861,-0.226278663860909,-0.0514,0.0285,1.8837,3,4,0.416666666666667,-0.2121,-1.0724,-0.2908,1.1311,0,1,0,0,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11058",38006896,286,460.488,0.732548027053474,0.6093,-1.0326,0.8934,3,4,0.416666666666667,-0.395,-2.4981,0.5952,-0.4671,0,0,0,1,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11059",38010611,286,398.319,-2.62938192814677,-0.0971,-2.0368,0.1628,3,4,0.416666666666667,-0.4071,0.6098,-0.2776,0.4517,0,0,0,0,1,1,0,0,0,601,0,1,0.1746,-2.1182,9.5397
"11060",38003824,286,466.17,-0.962876562430128,0.1919,-0.2057,0.7048,3,4,0.416666666666667,-0.1833,0.1186,-0.3213,1.3578,0,1,0,0,1,1,0,1,0,601,0,1,0.1746,-2.1182,9.5397
"11061",38001146,286,384.525,0.0324501196464424,0.3005,-0.7304,1.0438,3,4,0.416666666666667,-2.1154,-0.4908,-0.1651,0.3997,0,1,0,1,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11062",38004464,286,394.45,0.224636611573498,0.2162,-1.2069,1.3185,3,7,0.416666666666667,-0.8208,-0.5836,0.6381,1.7184,0,0,0,0,1,1,0,1,0,601,0,1,0.1746,-2.1182,9.5397
"11063",38010876,286,404.515,-0.400074775625478,0.6093,-1.6391,0.5529,3,7,0.416666666666667,1.1225,0.67,0.1111,2.5493,0,0,0,0,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11064",38011373,286,310.291,-1.01762654917341,-0.6174,-0.6849,0.0039,2,4,0.416666666666667,-0.5781,-0.2112,-0.5424,0.5209,0,0,0,1,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11065",38013608,286,401.228,-0.588470883854922,-0.5975,-0.7896,0.5252,3,7,0.416666666666667,0.1458,0.8456,0.1111,1.4098,0,1,0,0,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11066",38013851,286,387.613,0.518321155847713,0.0768,1.3929,1.3185,4,6,0.416666666666667,-0.576,-0.3199,-0.4187,-0.5306,0,0,1,1,1,1,0,1,0,601,0,1,0.1746,-2.1182,9.5397
"11067",38005464,286,479.796,0.974430660793662,0.2293,1.471,0.6,2,4,0.416666666666667,1.1074,0.4343,0.4631,1.3538,0,0,1,0,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11068",38000514,286,504.123,0.554399993265722,0.7777,0.1295,0.0039,2,4,0.416666666666667,0.5094,-0.1239,-0.3344,0.8425,0,1,0,1,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11069",38012579,286,375.277,-0.998113092359778,-0.831,-0.7728,0.8351,2,4,0.416666666666667,-0.1379,0.7043,0.1111,0.8425,0,1,0,0,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11070",38011286,286,340.185,0.102502025761564,0.0768,-1.3188,1.3185,2,4,3.35,-2.1154,-0.8083,0.1111,0.5306,0,0,0,0,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11071",38011551,286,527.405,0.990294118491074,1.0478,1.4751,0.8934,3,4,0.416666666666667,-0.4071,0.438,0.4631,2.5493,0,0,1,0,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11072",38008837,286,419.625,0.14686355348176,0.7777,1.1097,0.0039,3,6,0.416666666666667,0.0992,-0.6723,-1.2223,0.9242,0,0,1,1,1,1,1,0,0,601,0,1,0.1746,-2.1182,9.5397
"11073",38014543,286,463.883,-0.958665024988337,-0.1523,0.0227,0.4046,3,5,0.416666666666667,-1.3786,-0.0367,-0.1163,0.4382,0,1,0,0,1,1,0,1,0,601,0,1,0.1746,-2.1182,9.5397
"11074",38000961,286,411.694,-0.13039599476947,0.2145,-1.1552,-0.8504,3,4,0.416666666666667,-0.4438,0.206,-0.4849,0.9136,0,0,0,0,1,1,1,1,0,601,0,1,0.1746,-2.1182,9.5397
"11075",38001744,286,478.889,-1.35904185112125,-0.6174,-0.764,0.5529,3,4,0.416666666666667,0.5094,-0.7097,-0.1756,0.7993,0,1,0,0,1,1,0,1,0,601,0,1,0.1746,-2.1182,9.5397
"11076",38000174,287,527.128,2.34303994479429,2.1655,1.7338,-1.4146,4.16666666666667,4.16666666666667,0.35,2.1635,0.5305,-0.6506,-0.2814,0,0,1,1,1,1,1,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11077",38017427,287,509.447,0.778173016006209,0.7777,-0.3884,-0.0454,5,6,0.416666666666667,-0.7259,0.5305,0.0078,0.2694,0,1,0,0,1,1,1,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11078",38001613,287,490.911,0.172273162713899,0.0058,1.0957,0.6558,4.58333333333333,3.66666666666667,0.816666666666667,1.3369,0.0795,0.5387,-0.4671,0,0,1,0,1,1,1,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11079",38007028,287,468.539,-0.432924767671446,0.2834,0.9992,-1.0246,3,5,0.416666666666667,-0.1336,-0.1558,-0.8771,0.7754,0,0,1,0,1,1,1,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11080",38013659,287,547.126,1.3522055693223,0.6062,1.198,-0.7185,2.75,3.66666666666667,0.383333333333333,0.5553,0.4348,0.4094,-0.8342,0,0,1,0,1,1,1,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11081",38006525,287,411.06,-0.252109426837226,-0.2598,-0.0816,-0.2683,4.58333333333333,3.66666666666667,0.666666666666667,-0.7894,-2.4981,-1.023,-0.4671,0,1,0,0,1,0,1,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11082",38018008,287,566.615,-0.408919004253238,-0.2598,0.5303,0.2884,5,4,0.416666666666667,0.5094,0.5686,-0.2006,1.4226,1,0,1,1,1,1,1,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11083",38016534,287,538.801,0.273911599642451,0.2834,0.6677,-0.8616,5,4,0.416666666666667,0.5094,0.5305,-1.3002,0.2127,1,0,1,1,1,1,0,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11084",38001874,287,556.071,0.282475059107426,0.4858,1.0832,-1.2115,2.91666666666667,2.33333333333333,0.233333333333333,-2.1154,-0.0785,-0.1651,-1.5176,1,0,1,1,1,1,0,0,0,963,0,0.9389,0.2824,1.347,14.7023
"11088",38011229,287,539.691,0.65028266235716,0.6093,0.8695,0.2829,4.58333333333333,3.66666666666667,0.383333333333333,0.125,0.0805,-0.3344,-0.3879,1,0,1,1,1,1,0,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11089",38004095,287,544.506,0.525761538661544,0.6093,1.0642,0.1099,4.58333333333333,3.66666666666667,0.383333333333333,0.5094,0.4913,0.8598,-0.4671,1,0,1,1,1,1,0,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11090",38019138,287,539.166,1.46254785029722,0.6093,1.1443,-1.0806,2.75,4.58333333333333,0.383333333333333,-2.1154,-0.4101,0.1111,1.3578,1,0,1,1,1,1,0,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11091",38012006,287,499.828,-0.452297839903684,-0.356,0.7049,1.3818,3.66666666666667,3.66666666666667,0.666666666666667,0.5472,0.7546,-0.7662,-0.4671,1,0,1,1,1,1,0,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11092",38001054,287,473.039,1.58510358985333,0.7777,1.5276,-0.4266,3.66666666666667,3.66666666666667,0.666666666666667,1.6681,0.6584,-1.0515,0.269,1,0,1,1,1,1,1,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11093",38006194,287,510.43,2.30583803072514,2.1655,1.165,-0.3506,4.58333333333333,4.58333333333333,0.533333333333333,-0.197,0.3547,-0.8771,-0.0374,1,0,1,1,1,1,1,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11096",38005735,287,564.873,-0.764793918084565,-0.7039,-1.3419,0.0039,4,4,0.583333333333333,-0.3398,0.2335,-0.4495,0.8425,0,0,0,0,0,1,1,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11097",38001852,287,438.514,-0.276676728581006,-0.1892,-0.584,0.2829,1.83333333333333,3.66666666666667,0.383333333333333,-0.1379,0.4913,-0.4495,0.5306,0,1,0,0,1,1,1,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11101",38010431,287,573.54,-0.171949830861807,0.0058,-0.4305,-0.9688,5,4,0.416666666666667,1.1662,1.1786,1.0385,2.5493,0,1,0,1,1,1,1,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11102",38019168,287,530.035,-0.268674807441603,-0.2818,0.7736,-1.1026,3.66666666666667,3.66666666666667,0.383333333333333,0.5094,0.3315,1.0385,0.7993,1,0,1,1,1,1,0,1,0,963,0,0.9389,0.2824,1.347,14.7023
"11104",38006300,288,405.318,0.114153946017185,0.2293,0.3366,-1.0005,3,7,0.416666666666667,-0.8208,-0.9308,-0.4954,1.3538,0,0,1,1,1,1,1,1,0,793,0,0.9412,0.1471,0.6298,11.6618
"11105",38004558,288,544.528,0.505826928103734,0.2737,-0.2138,-0.3843,4.58333333333333,3.66666666666667,0.383333333333333,-0.8208,-0.2052,-0.9738,1.0016,1,1,0,1,1,1,0,1,0,793,0,0.9412,0.1471,0.6298,11.6618
"11106",38019512,288,459.958,0.0314674275766912,0.3941,1.0795,-0.5177,3.66666666666667,5.5,0.533333333333333,0.5094,1.0258,-0.7662,1.1338,1,0,1,1,1,1,1,1,0,793,0,0.9412,0.1471,0.6298,11.6618
