"","student_id","school_id","region","school_size","internet_percentage","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","ISCED_orient","private_government","private_independent","overcrowded_classes","home_possessions","cultural_possessions","escs","disciplinari_climate","learning_time_math","learning_time_lang","learning_time_science","enjoy_science","interest_broad_science","motivat","test_anxiety","gender","education_parents_medium","education_parents_high","video_games","immigration_status","internet_social","study_before_school","study_after_school","home_edu_resources","sport_after_school","read_books","meet_friends","out_of_school_study_time_per_week","subjective_well_being","intrum_motiv_science","parent_emotional_support","pv5math","pv5read","pv5scie"
"83",38000148,38000308,"TrentinoAA",299,0.86,0.7358,0.1132,-1.2437,11.283,1,0,0,0,NA,-0.222,-0.1143,NA,2,3,0.716666666666667,0.042,NA,-0.2315,1.5125,0,0,1,0,1,1,1,1,-0.1108,"No","Yes","Yes",NA,-0.1066,0.8155,-1.0369,315.344,292.3,219.24
"84",38000150,38000075,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2.1655,0.1731,0.0198,4.16666666666667,3.33333333333333,0.35,-0.2546,0.3471,0.2937,0.7754,1,1,0,1,1,1,1,1,1.1563,"Yes","Yes","Yes",13,-2.0945,-0.1574,-0.4195,629.88,565.624,554.134
"85",38000151,38000353,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.6093,-1.0689,-0.7439,4,6,0.583333333333333,-0.8208,-0.1991,-0.8771,0.7993,0,0,0,0,1,1,1,1,1.1563,"No","Yes","Yes",5,-0.3381,0.3708,0.7454,576.32,542.063,549.346
"86",38000152,38000251,"Lombardia",737,1,0.9646,0.2478,0.3046,13.0442,0,0,0,0,NA,0.3005,-0.5833,0.0717,4.58333333333333,3.66666666666667,0.666666666666667,0.5094,0.5305,-0.0056,1.288,0,1,0,1,1,1,1,1,-1.0364,"Yes","No","Yes",22,-0.3381,0.3708,-0.8325,617.616,587.289,547.459
"87",38000154,38000191,"Campania",1244,1,1,0.4526,0.2229,13.0947,0,0,0,0,NA,-0.6174,-0.5083,0.0039,4,7,0.716666666666667,NA,NA,-0.8285,0.1409,1,1,0,1,1,NA,NA,NA,-0.1108,NA,NA,NA,27,-0.2137,NA,-0.9094,413.252,362.427,348.356
"88",38000156,38000126,"TrentinoAA",492,0.9786,0.8953,0.1163,1.8402,11.4419,0,0,0,0,NA,0.1508,-0.6796,0.8351,3.33333333333333,3.33333333333333,0.35,-0.5781,0.7736,-0.1651,-0.2067,0,0,0,0,0,1,0,1,1.1563,"Yes","Yes","Yes",32,2.5915,-0.7778,0.7454,482.733,493.169,539.849
"89",38000157,38000498,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.2293,0.2312,0.8934,3,4,0.416666666666667,2.1635,-0.0908,-0.3804,0.0752,0,1,0,0,1,1,1,1,1.1563,"No","No","Yes",24,0.6642,1.7359,NA,544.638,523.079,594.265
"90",38000158,38000086,"TrentinoAA",294,1,0.7692,0.2544,0.2229,3.4793,1,0,0,0,NA,0.6093,0.0128,0.7048,3.33333333333333,3.33333333333333,0.35,0.8225,0.6584,-0.7662,0.0752,1,0,1,1,1,1,0,1,1.1563,"Yes","Yes","Yes",45,-0.1144,-0.7778,0.7454,542.69,506.767,508.17
"91",38000159,38000239,"Lombardia",834,1,0.7609,0.212,-0.1073,9.0652,1,0,0,0,NA,0.0433,0.0077,-0.8747,4,4,0.416666666666667,-0.1522,0.5392,-0.61,1.7184,0,1,0,0,1,1,1,1,1.1563,"No","No","Yes",20,0.3171,1.0728,0.7454,535.898,440.355,511.795
"92",38000161,38000462,"Lombardia",694,1,0.1026,0.1538,0.2229,11.8632,1,0,0,0,NA,-1.2278,0.2388,0.0039,1.83333333333333,3.66666666666667,0.183333333333333,-0.8208,-0.2052,-1.1296,-0.6871,1,0,1,1,1,0,1,1,-0.1108,"Yes","No","Yes",13,-0.7346,-0.7778,0.1104,419.209,444.72,398.392
"93",38000163,38000041,"0",556,1,0.8467,0.08,0.6298,7.4133,1,0,0,0,NA,-1.6287,-1.5496,0.0039,5,6,0.0166666666666667,-0.8208,0.0211,-0.4849,-0.0345,1,0,0,1,1,1,1,1,-0.1108,"Yes","No","Yes",NA,-0.2015,-0.7778,-1.8389,472.217,364.315,395.995
"94",38000165,38000179,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2.1655,-0.3354,0.0039,4.58333333333333,4.58333333333333,0.816666666666667,-2.1154,-2.4981,1.8543,2.5493,1,0,0,1,NA,1,1,1,1.1563,"Yes","Yes","Yes",26,-0.0644,1.7359,-0.9094,267.553,333.39,257.992
"95",38000167,38000264,"TrentinoAA",857,1,0.7427,0.0728,0.8718,8.3204,1,0,0,0,NA,-1.2278,-1.4396,-0.5154,3.33333333333333,3.33333333333333,0.35,1.0501,1.3082,1.3961,-0.7792,1,0,0,1,1,1,1,1,0.0321,"No","No","Yes",10,-0.5064,1.356,0.7454,667.626,576.384,593.898
"96",38000168,38000403,"0",982,1,0.9282,0.1148,0.6298,9.3971,0,0,0,0,NA,-0.8341,0.2907,NA,NA,NA,NA,NA,NA,1.0385,1.7184,0,0,1,NA,1,NA,NA,NA,1.1563,NA,NA,NA,NA,NA,NA,0.7454,394.874,457.622,380.759
"97",38000169,38000271,"Campania",1570,1,0.8466,0.5597,-1.4562,8.9205,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8389,492.525,496.13,530.198
"98",38000170,38000442,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.6093,-0.5526,0.6605,4,4,0.416666666666667,0.5094,0.7736,-0.4982,-1.3014,1,1,0,1,1,1,0,0,1.1563,"No","No","Yes",8,1.0269,-0.0948,NA,623.066,568.901,585.061
"99",38000172,38000145,"Lombardia",708,1,NA,NA,NA,13.2336,1,0,0,0,NA,0.3941,0.7254,0.0039,4,4,0.583333333333333,0.5094,0.9248,0.5952,0.5306,1,1,0,1,1,1,0,1,1.1563,"Yes","Yes","Yes",9,0.4597,1.7359,0.7454,586.262,600.694,580.885
"100",38000174,38000482,"0",963,1,0.9389,0.2824,1.347,14.7023,0,0,0,1,NA,2.1655,1.7338,-1.4146,4.16666666666667,4.16666666666667,0.35,2.1635,0.5305,-0.6506,-0.2814,0,0,1,1,1,1,1,1,1.1563,"Yes","Yes","Yes",8,-3.1297,0.3708,0.7454,527.128,509.813,472.656
"101",38000175,38000216,"Lombardia",323,1,0.7257,0.2301,-0.878,5.7168,1,0,0,0,NA,-1.6287,0.1468,-0.8504,4.33333333333333,4.33333333333333,1.06666666666667,-2.1154,-1.0724,-0.8771,1.3578,0,0,1,0,1,1,1,1,0.0321,"Yes","Yes","Yes",16,-0.8645,1.1151,-0.015,382.194,394.261,434.577
"102",38000177,38000412,"Campania",1407,1,0.7632,0.1429,0.6298,10.5789,1,0,0,0,NA,-0.3331,0.6299,-0.5803,3.66666666666667,3.66666666666667,0.383333333333333,-0.395,-0.0286,-0.8203,0.7993,0,0,1,0,1,1,0,0,1.1563,"Yes","No","Yes",7,2.5915,0.0125,-1.9663,442.954,409.333,412.104
"103",38000178,38000052,"0",1277,1,0.8099,0.1585,0.3046,8.993,1,0,0,0,NA,-0.2818,0.4774,-0.32,3.66666666666667,3.66666666666667,0.666666666666667,NA,NA,-1.6866,1.5125,0,1,0,1,1,NA,NA,NA,1.1563,NA,NA,NA,17,0.0248,NA,-0.8325,427.036,522.867,495.416
"104",38000179,38000041,"0",556,1,0.8467,0.08,0.6298,7.4133,1,0,0,0,NA,-0.0636,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,0.6324,NA,NA,NA,NA,NA,NA,-0.9094,491.64,386.574,497.009
"105",38000182,38000330,"TrentinoAA",193,1,0.6727,0.4545,0.6925,7.0182,1,0,0,0,NA,0.0636,-0.3342,-1.0005,3.33333333333333,3.33333333333333,0.35,-0.0885,0.4348,-0.8771,0.2594,1,1,0,0,1,1,0,1,-0.1108,"Yes","Yes","Yes",36,-0.8704,-0.2392,0.1104,474.535,442.866,488.16
"106",38000183,38000248,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.0768,1.5091,-0.1458,4,4,1,0.5094,-0.2704,0.9799,0.2854,1,0,1,1,1,1,1,1,1.1563,"Yes","No","Yes",14,0.4597,1.0218,0.7454,464.586,387.63,434.217
"107",38000184,38000120,"TrentinoAA",1144,1,0.9,0.2032,0.9807,7.3806,1,0,0,0,NA,-0.356,-0.8027,-1.5209,3.33333333333333,3.33333333333333,0.35,0.0992,1.3674,0.4631,-1.4251,1,1,0,0,1,1,0,1,1.1563,"No","Yes","Yes",9,0.0422,0.3708,-0.5057,623.808,613.151,626.554
"108",38000188,38000052,"0",1277,1,0.8099,0.1585,0.3046,8.993,1,0,0,0,NA,0.1919,-0.2087,1.3185,2.75,3.66666666666667,0.666666666666667,-0.3772,-0.2052,1.8543,2.5493,0,1,0,1,1,NA,NA,NA,1.1563,NA,NA,NA,45,-0.5917,-0.494,0.7454,607.021,508.872,586.256
"109",38000189,38000384,"Lombardia",939,0.4167,0.7657,0.1257,1.1957,10.7314,1,0,0,0,NA,-0.7039,-0.5005,0.5529,3.33333333333333,5,1.08333333333333,0.657,1.1786,0.2433,-2.505,1,1,0,0,1,1,0,1,0.1927,"No","No","Yes",5,-3.1297,0.3708,0.7454,485.789,527.186,492.459
"110",38000190,38000292,"0",925,1,0.9162,0.0524,0.3622,9.6859,1,0,0,0,NA,0.0768,-0.1112,NA,2.75,5.5,0.0166666666666667,-1.0127,0.0211,0.1609,-0.7508,1,1,0,1,1,1,0,1,1.1563,"No","Yes","No",28,0.2526,-0.7778,0.7454,766.504,687.366,683.711
"111",38000191,38000189,"Lombardia",1058,1,0.92,0.1933,0.6298,14.1067,0,0,0,0,NA,0.0433,0.8476,0.5529,5,5,0.416666666666667,0.0992,0.2913,-0.1756,1.4098,1,0,1,1,NA,1,1,1,1.1563,"No","No","Yes",48,-0.4838,-0.0575,-0.4195,619.643,578.218,554.826
"112",38000194,38000287,"Campania",155,1,1,0.2333,1.347,10.3333,0,0,0,0,NA,2.1655,0.5305,-0.3506,5.83333333333333,3.5,0.483333333333333,0.8061,1.4771,0.8598,2.5493,1,1,0,0,1,1,1,1,-0.7026,"Yes","No","Yes",18,0.5423,1.7359,-1.8389,631.348,629.23,619.552
"113",38000196,38000391,"Lombardia",1412,1,0.86,0.295,-0.2386,14.12,0,0,0,0,NA,1.0478,1.1572,0.6558,3,4,0.416666666666667,-0.8208,-0.5836,0.4631,-0.0136,0,0,1,0,0,1,1,1,0.0321,"Yes","Yes","Yes",27,-0.3381,-0.7778,0.7454,542.137,651.142,585.632
"114",38000198,38000333,"0",818,1,1,0.1429,-0.4789,9.7381,0,0,0,0,NA,1.0478,-0.4189,0.0039,4,5,0.416666666666667,2.1635,0.5305,-0.7662,2.5493,0,0,0,NA,1,1,0,1,1.1563,"No","Yes","Yes",27,2.5915,1.7359,-0.0804,397.755,467.359,473.255
"115",38000199,38000281,"Lombardia",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.6062,1.2125,-0.3164,2.5,3.33333333333333,0.35,-0.2145,-0.172,-0.7662,1.3578,0,0,1,0,1,1,0,0,1.1563,"Yes","No","Yes",24,0.5423,-0.494,NA,504.105,465.652,467.307
"116",38000200,38000389,"TrentinoAA",600,1,0.625,0.2083,1.589,5,0,0,0,0,NA,2.1655,0.5756,0.2829,4.16666666666667,3.33333333333333,0.633333333333333,0.5094,1.7755,-0.1756,0.5736,0,1,0,0,1,1,1,1,1.1563,"Yes","Yes","Yes",22,-0.2109,0.8732,0.7454,424.534,423.827,438.121
"117",38000201,38000267,"TrentinoAA",843,1,1,0.2192,-0.1714,11.5479,0,0,0,0,NA,-1.6287,-0.2954,1.3185,3.33333333333333,4.16666666666667,0.633333333333333,0.0992,1.4193,-0.8234,0.0124,1,1,0,1,1,1,0,0,0.1927,"No","No","Yes",3,-0.3035,0.3708,0.7454,648.246,612.552,688.01
"118",38000202,38000420,"Lombardia",380,1,0.9121,0.1758,NA,8.3516,0,0,0,0,NA,-0.5975,-1.2293,NA,3.33333333333333,5,0.35,-0.4593,-0.2213,-1.4049,1.1311,1,0,0,0,0,1,1,1,-0.6303,"Yes","No","Yes",36,2.5915,-0.7778,-0.9094,444.109,429.263,485.957
"119",38000205,38000142,"TrentinoAA",1208,1,0.7562,0.1802,2.0826,8.5371,1,0,0,0,NA,-0.5041,0.1217,0.8934,3.33333333333333,3.33333333333333,0.35,0.5094,0.5305,-0.7662,0.206,1,0,1,1,1,1,1,1,0.0659,"Yes","No","Yes",6,-0.4725,0.3708,-1.8389,535.81,502.631,524.498
"120",38000206,38000275,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.2236,-0.9857,-0.0444,3.33333333333333,3.33333333333333,0.35,-0.3772,0.4181,-1.8679,-1.1801,1,0,0,1,1,1,0,1,-0.1108,"Yes","Yes","No",6,0.412,-0.9922,-0.9094,604.24,614.561,627.532
"121",38000209,38000346,"Lombardia",465,1,0.9691,0.1959,0.7042,9.5876,0,0,0,0,NA,0.2162,1.1116,-0.9237,2.75,2.75,0.383333333333333,-0.3398,0.2349,1.3961,0.1441,0,0,1,0,1,1,0,1,-0.1108,"Yes","Yes","Yes",9,-0.8616,1.356,0.7454,517.158,665.322,571.289
"122",38000210,38000234,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.222,0.008,0.8934,3.66666666666667,5.5,0.383333333333333,0.0992,0.9562,-0.4954,0.7964,1,0,1,1,1,1,1,1,0.1927,"Yes","No","Yes",26,0.3171,0.7429,-0.9094,538.848,511.365,547.312
"123",38000211,38000384,"Lombardia",939,0.4167,0.7657,0.1257,1.1957,10.7314,1,0,0,0,NA,-0.7039,-0.1375,-0.3809,4,6,0.416666666666667,-0.395,0.9485,0.1111,1.1311,1,1,0,0,1,0,0,0,-0.1108,"Yes","No","Yes",8,-0.5588,-0.3438,0.7454,471.965,373.779,418.15
"124",38000212,38000275,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.5025,0.5281,-1.0005,3.33333333333333,3.33333333333333,0.35,0.1458,0.5305,-1.3192,0.3265,0,1,0,0,1,1,1,1,-0.1108,"Yes","Yes","Yes",24,0.9646,0.0125,-0.5155,579.706,577.269,583.272
"125",38000214,38000045,"TrentinoAA",936,0.6667,0.287,0.1217,1.2432,8.1391,1,0,0,0,NA,-0.1892,-0.0534,-0.2336,1.66666666666667,2.5,0.0166666666666667,0.8931,0.9138,-1.3603,1.0461,1,1,0,1,1,1,1,0,-0.6303,"Yes","Yes","No",NA,0.2015,-1.9301,NA,585.569,555.033,605.197
"126",38000215,38000234,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.2598,1.051,-0.662,3.33333333333333,5.83333333333333,0.35,-0.8208,0.2719,0.8101,2.5493,1,0,1,1,1,1,1,1,1.1563,"Yes","No","Yes",10,1.0676,0.0125,0.7454,561.87,436.176,492.23
"127",38000216,38000201,"TrentinoAA",699,1,0.8,0.3103,0.2229,9.6414,0,0,0,0,NA,1.0478,1.0162,1.2422,4.16666666666667,3.33333333333333,0.983333333333333,2.1635,1.1786,-1.8679,0.2594,1,0,1,1,1,1,0,1,-0.6303,"Yes","Yes","No",6,0.6897,0.3708,0.7454,546.41,555.643,624.004
"128",38000217,38000016,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.0433,0.3265,0.0039,3.33333333333333,3.33333333333333,0.633333333333333,-0.576,0.1042,-1.1706,0.0752,0,0,1,0,1,1,1,1,0.1927,"No","No","Yes",29,-0.873,-0.4595,0.7454,454.582,448.449,404.388
"129",38000219,38000210,"TrentinoAA",600,1,0.5,0.5714,1.589,5.7143,1,0,0,0,NA,1.0478,0.2387,-2.4162,3.33333333333333,5.83333333333333,0.35,-0.1522,0.7736,1.8543,0.5209,1,1,0,1,1,1,1,0,1.1563,"Yes","No","Yes",NA,-0.604,0.3708,0.7454,387.731,420.762,420.651
"130",38000220,38000360,"Lombardia",1319,1,0.942,0.2319,0.4927,19.1159,0,0,0,0,NA,-0.4945,-1.7685,0.5529,3,6,0.416666666666667,0.125,0.6026,0.5952,-0.0374,0,0,0,0,1,1,0,1,-0.1108,"No","Yes","No",11,0.9357,1.0728,0.1104,524.478,539.727,558.243
"131",38000221,38000046,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.7039,-0.5787,0.0091,3.66666666666667,3.66666666666667,0.383333333333333,-2.1154,-1.2847,-0.1651,0.7993,0,1,0,NA,1,1,1,1,-0.1108,"Yes","Yes","Yes",18,0.2906,-1.9301,0.4015,498.208,524.284,419.131
"132",38000223,38000020,"Lombardia",1630,1,0.8166,0.0688,0.8718,9.341,1,0,0,0,NA,-0.522,-0.4682,-1.1306,4,6,1,1.0938,0.9562,-0.2315,1.4098,1,1,0,1,1,1,1,1,1.1563,"Yes","No","Yes",13,1.0269,1.0388,0.7454,571.495,615.972,621.962
"133",38000224,38000138,"TrentinoAA",395,1,0.5905,0.4095,-1.4562,7.5238,1,1,0,0,NA,-0.4343,0.14,0.0039,NA,NA,NA,-0.5924,0.4348,0.1928,2.5493,1,0,1,1,0,1,1,1,-0.8892,"Yes","Yes","Yes",NA,0.3171,-0.3202,-1.8389,302.956,323.368,347.456
"134",38000225,38000114,"0",221,1,0.9365,0.0952,0.6298,7.0159,0,0,0,0,NA,0.7777,-0.5811,0.2884,4,NA,0.416666666666667,-2.1154,NA,0.5387,0.3781,0,1,0,0,0,1,1,1,0.0321,"Yes","Yes","Yes",28,0.0622,0.3708,-0.0804,581.34,470.902,483.72
"135",38000226,38000078,"TrentinoAA",276,1,0.9571,0.0714,0.558,7.8857,1,0,0,0,NA,0.0058,0.8155,-0.6079,3.33333333333333,3.33333333333333,0.866666666666667,0.0992,-0.5747,0.1111,-0.2039,1,0,1,1,1,1,1,1,-0.1108,"Yes","No","Yes",NA,-0.4401,0.3708,NA,443.205,341.779,453.65
"136",38000228,38000001,"0",1350,1,0.9766,0.3037,0.2229,12.6168,0,0,0,0,NA,1.0478,1.4974,-0.5803,2.75,3.66666666666667,0.383333333333333,-1.2347,-0.4403,-0.8234,-0.0345,1,0,1,1,1,1,1,1,1.1563,"Yes","No","Yes",23,0.7934,-0.8367,-1.8389,556.171,613.733,563.638
"137",38000232,38000215,"0",1149,1,1,0.2876,0.3046,15.0196,0,0,0,1,NA,-1.2278,-0.1514,-0.8184,5,4,0.416666666666667,-0.5781,0.5392,-0.1651,-0.0836,1,1,0,1,1,1,1,1,-0.1108,"No","No","Yes",18,-0.5064,1.356,0.7454,605.679,535.778,567.218
"138",38000233,38000163,"TrentinoAA",88,1,0.1818,0.1818,-2.1182,16,1,1,0,0,NA,0.7777,-0.1938,-0.3164,3,2,0.583333333333333,0.0242,0.9214,0.2405,-1.4251,0,1,0,1,1,1,0,1,1.1563,"Yes","Yes","Yes",8,1.5611,-0.2874,0.7454,365.008,446.536,403.91
"139",38000234,38000135,"0",1400,1,NA,NA,0.2229,NA,1,0,0,0,NA,-0.6174,-0.0536,-0.7132,4,7,0.416666666666667,-1.3109,0.0601,-0.3449,-0.7766,1,0,1,1,1,1,0,1,-0.6134,"Yes","Yes","Yes",15,0.942,-0.2874,NA,398.847,356.869,385.43
"140",38000235,38000045,"TrentinoAA",936,0.6667,0.287,0.1217,1.2432,8.1391,1,0,0,0,NA,-0.1892,-0.5416,NA,2.5,3.33333333333333,0.0166666666666667,1.3705,NA,0.1111,-1.7918,1,NA,NA,1,1,1,0,0,1.1563,"Yes","No","Yes",NA,0.0248,-0.7778,NA,647.457,563.679,659.177
"141",38000239,38000421,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.4343,-0.7664,0.5529,3.66666666666667,3.66666666666667,0.666666666666667,-0.1522,0.206,-0.7662,1.7184,0,1,0,0,1,1,1,1,1.1563,"No","No","Yes",11,0.1434,-0.709,NA,466.666,421.001,432.339
"142",38000240,38000232,"Lombardia",757,1,0.9537,0.2963,2.0826,14.0185,0,0,0,0,NA,0.1376,1.1698,0.6605,4,4,0.716666666666667,-0.4071,-0.2725,-0.7662,0.2594,1,0,1,0,1,1,1,0,1.1563,"Yes","No","Yes",52,0.0248,-0.7778,-0.5704,590.96,546.489,499.936
"143",38000241,38000451,"Campania",796,1,0.8958,0.0417,-0.8644,8.2917,1,0,0,0,NA,-0.9969,-1.561,-0.6435,3.33333333333333,5,0.35,NA,NA,-0.3111,0.432,0,0,0,1,1,NA,NA,NA,-0.5113,NA,NA,NA,NA,0.3366,NA,NA,426.288,414.997,437.351
"144",38000242,38000104,"TrentinoAA",460,1,0.9759,0.0361,-0.0467,5.5422,1,0,0,0,NA,-0.2107,-0.548,-0.1502,3.33333333333333,3.33333333333333,0.35,-1.7159,-0.4066,-1.2179,-2.505,0,1,0,0,1,1,0,1,-1.0509,"Yes","No","Yes",4,1.5611,-1.9301,-0.4195,516.919,514.826,548.876
"145",38000244,38000363,"Campania",113,1,1,0.2222,-1.4562,12.5556,0,NA,NA,0,NA,0.7777,0.531,-0.4843,1.66666666666667,3.33333333333333,0.35,0.5094,-0.1509,-0.9207,1.0461,0,0,1,1,1,1,1,1,-0.5113,"Yes","No","Yes",23,-1.4115,0.3708,-0.3546,392.023,377.044,440.132
"146",38000245,38000148,"Campania",952,1,1,0.9846,0.6298,14.6462,0,0,0,0,NA,-1.2278,-0.2249,NA,3.75,3,0.316666666666667,1.3705,1.2152,-2.0226,0.219,0,1,0,0,1,NA,1,NA,-0.1108,NA,NA,NA,31,0.6642,1.2423,-0.0804,386.064,444.976,384.886
"147",38000246,38000235,"0",947,1,0.9712,0.3022,NA,13.6259,0,0,0,0,NA,2.1655,0.6571,0.2829,4.58333333333333,3.66666666666667,0.383333333333333,-2.1154,-0.2865,0.4631,1.4394,0,1,0,1,1,1,0,1,1.1563,"Yes","Yes","Yes",23,0.9646,0.3708,0.7454,558.052,542.299,590.118
"148",38000247,38000267,"TrentinoAA",843,1,1,0.2192,-0.1714,11.5479,0,0,0,0,NA,-1.6287,0.0986,-0.6002,4.16666666666667,5,0.35,2.1635,-0.2261,-1.1391,-0.308,1,1,0,0,1,0,0,1,-0.1108,"No","Yes","Yes",38,-1.0362,1.7359,0.7454,580.516,590.043,627.826
"149",38000248,38000436,"TrentinoAA",805,1,0.7062,0,-0.2386,9.096,1,0,0,0,NA,2.1655,-0.1209,-0.8378,1.66666666666667,4.16666666666667,0.0166666666666667,-0.9751,-2.4981,-0.7636,-0.2953,0,0,1,0,1,1,0,1,-0.6303,"No","Yes","Yes",NA,-1.2663,-1.9301,-2.3326,453.046,401.313,437.589
"150",38000250,38000108,"Campania",1044,1,1,0.35,0.6298,14.9143,0,0,0,1,NA,0.7777,0.2111,-1.5681,4,4,0.716666666666667,0.1458,0.3411,-0.4646,0.7754,1,0,1,1,1,1,1,0,-1.0364,"Yes",NA,"Yes",0,0.7333,0.3708,-1.8389,465.716,438.077,447.686
"151",38000252,38000268,"Campania",1266,1,NA,0.2565,-0.7839,13.2565,0,0,0,1,NA,0.2162,-0.0793,-0.5809,4,5,0.716666666666667,-0.3772,-0.352,-0.61,0.7186,0,1,0,0,1,1,0,1,-0.8323,"Yes","Yes","No",34,-0.8021,-0.3035,0.7454,426.805,625.568,482.441
"152",38000253,38000059,"Campania",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8389,396.1,393.269,413.051
"153",38000255,38000149,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.8341,-1.9584,0.0039,3.33333333333333,3.33333333333333,0.5,0.5094,0.4827,-0.7662,-0.2039,0,0,0,0,1,1,0,1,-1.2004,"No","Yes","Yes",29,-0.7896,-0.0948,NA,517.157,467.448,499.219
"154",38000256,38000333,"0",818,1,1,0.1429,-0.4789,9.7381,0,0,0,0,NA,-0.356,-0.3651,1.1892,2.5,1.66666666666667,0.35,0.5094,2.4511,0.9799,-0.308,1,0,1,NA,0,1,1,1,-0.1108,"Yes","Yes","Yes",22,0.5423,0.3708,0.7454,483.596,471.352,504.928
"155",38000258,38000355,"0",1658,1,0.9701,0.2836,-0.1073,16.4975,0,0,0,1,NA,0.7777,0.2236,0.2884,3,4,0.416666666666667,-1.3764,-1.0606,-0.0468,2.5493,0,1,0,0,1,1,0,1,-0.1108,"Yes","No","Yes",26,1.5043,-0.7778,0.7454,614.55,589.664,538.93
"156",38000259,38000292,"0",925,1,0.9162,0.0524,0.3622,9.6859,1,0,0,0,NA,2.1655,0.7632,1.0438,4,4,0.416666666666667,0.5094,0.9248,0.9799,1.7184,1,1,0,1,1,1,1,1,-0.1108,"No","Yes","Yes",33,-0.5942,0.8155,0.7454,554.097,600.295,519.774
"157",38000262,38000152,"TrentinoAA",240,1,1,0.1636,1.9769,4.3636,1,0,0,0,NA,0.2834,-0.2343,-0.8747,3.33333333333333,3.33333333333333,0.35,0.5094,0.6216,-1.1798,1.4098,0,0,1,0,1,1,1,1,-0.1108,"Yes","No","No",31,-0.4447,1.356,-0.5704,553.836,570.527,599.113
"158",38000263,38000425,"0",92,1,1,0.2273,1.3253,2.7879,0,0,0,1,NA,0.0768,0.0982,-0.5803,4,4,0.716666666666667,2.1635,0.8185,-0.4363,2.5493,0,1,0,0,1,0,1,1,1.1563,"No","No","No",9,-0.5064,1.356,0.7454,501.218,515.376,544.244
"159",38000264,38000081,"0",1392,1,0.9818,0.3818,1.1957,16.8727,0,0,0,1,NA,2.1655,1.27,-1.5535,4.58333333333333,3.66666666666667,0.383333333333333,0.125,-0.0199,-0.1651,0.6007,1,0,1,1,1,1,0,1,-0.1108,"No","No","Yes",41,-0.3381,-0.7778,0.7454,643.787,601.854,615.098
"160",38000265,38000483,"Lombardia",793,1,0.9412,0.1471,0.6298,11.6618,0,0,0,0,NA,-0.2818,-0.2459,-0.3506,2.5,5.83333333333333,0.35,-0.2349,-0.0908,-1.1822,0.7993,0,0,1,0,NA,1,1,1,0.0321,"Yes","Yes","No",18,0.0248,0.3708,-1.5294,349.371,422.267,399.143
"161",38000268,38000484,"0",588,NA,NA,NA,NA,NA,0,NA,NA,0,NA,1.0478,0.5604,0.9828,5,4,0.416666666666667,0.5094,0.3411,-0.4363,0.5209,0,1,0,0,1,NA,NA,NA,-0.1108,NA,NA,NA,20,0.412,NA,-0.4096,573.698,556.6,569.706
"162",38000270,38000459,"Campania",478,1,0.9821,0.1518,0.2229,8.5357,0,0,0,0,NA,0.3744,-0.6712,0.8934,2.75,3.66666666666667,0.383333333333333,-0.8208,0.1473,0.4631,-0.0345,0,1,0,0,1,1,1,1,1.1563,"Yes","Yes","Yes",NA,-0.0621,-0.7778,-3.8153,513.965,532.594,448.93
"163",38000273,38000254,"TrentinoAA",633,1,0.9171,0.0466,1.1957,6.5596,1,0,0,0,NA,-1.6287,0.2414,-0.7439,3.33333333333333,3.33333333333333,0.866666666666667,-0.4536,-0.0369,-0.4187,-0.525,1,0,1,1,1,0,0,1,0.1927,"No","No","No",6,0.6642,0.6961,0.1104,512.91,566.719,536.123
